"","Alpha.3.code","fishing_ratio","crit_1_1","crit_1_1_A","crit_1_1_B","crit_1_2","exposure_scaled","Subregion","Continent","crit_2_1_A","crit_2_1_B","crit_2_1_C","crit_2_1_D","mean_2_1_A","mean_2_1_B","mean_2_1_C","mean_2_1_D","crit_2_1","crit_2_2_A_raw","crit_2_2_B_raw","crit_2_2_C_raw","crit_2_2_A","crit_2_2_B","crit_2_2_C","mean_2_2_A","mean_2_2_B","mean_2_2_C","crit_2_2","sensitivity","adaptive_capacity","adaptive_capacity_raw","adaptive_capacity_log","crit_3_1_raw","crit_3_2_raw","crit_3_2_A_raw","crit_3_2_B_raw","crit_3_2_C_raw","crit_3_2_D_raw","crit_3_2_E_raw","crit_3_2_F_raw","crit_3_1","crit_3_2","crit_3_2_A","crit_3_2_B","crit_3_2_C","crit_3_2_D","crit_3_2_E","crit_3_2_F","adaptive_capacity_inverse","adaptive_capacity_inverse_raw","sensitivity_scaled","adaptive_capacity_scaled","adaptive_capacity_inverse_scaled","overall_index_sum","overall_index_prod","overall_index_mean","index_sum_scaled","index_prod_scaled","index_mean_scaled"
"101","SAU",0.000484220874475693,0.0206534416799731,0.00630510480701925,0.0251908049704707,0.413804456046771,0.271612519318672,"Western Asia","Asia",0.00797696944782957,0.00812720973547584,0.697938378522493,0.449061258596432,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.228429656318359,8.05075001928302,0.71856014337194,10.36,0.579281090845579,0.449346244373134,0.521572552396065,0.575715689382921,0.433691009115231,0.610098786445646,0.590259243950216,0.409344450134287,0.723084741027852,0.623447583333333,0.831353526553795,0.854,-0.230552416666667,0.3596962,0.3234982,-0.5181113,-0.0458949,0.1417293,-1.644232,0.808027079303675,0.488397830438988,0.523955331005829,0.621534305077148,0.54674223774851,0.525770767424603,0.576255926405813,0.136128414972025,0.276915258972148,2.11864341666667,0.528272659959081,0.501177104672533,0.276915258972148,1.0768004382499,0.21869911918587,0.53840021912495,0.563510517408394,0.266625514663895,0.522976706701832
"102","SDN",0.000648879496497727,0.00712892305835484,0,0.00938329679324625,0.483155118800959,0.309126815221381,"Northern Africa","Africa",0.0020372380010759,0.0132851290432247,0.736113082146875,0.464932024810616,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.243850519100757,50.2437502685789,0.773935726484028,9.91,0.790498800506434,0.477300262610494,0.509749054654453,0.61460106027298,0.500070463853402,0.719378497826408,0.694014874679848,0.468932696890302,0.112271573412211,-1.07322433333333,0.262430837691368,0.50575,-1.57897433333333,-1.426933,-1.619857,-1.835869,-1.630347,-1.119796,-1.841044,0.134429400386847,0.165657147685053,0.05535180491766,0.15115601626829,0.256741339856839,0.161747319424437,0.283167834232793,0.0857785714102981,0.887728426587789,3.81531533333333,0.611098299297294,0.101705069296215,0.887728426587789,1.80795354110646,0.463327532341545,0.903976770553232,0.870726844504531,0.51322551727598,0.852835214877355
"103","SEN",0.0116635352424027,0.104903666915249,0.0913743992658567,0.109182016589027,0.822965461094408,0.603177150588877,"Sub-Saharan Africa","Africa",0.0142506273202114,0.0324817191859037,0.87056445538371,0.546747240341555,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.315557693148533,48.3832965424163,0.648623299963748,37.65,0.736667550910807,0.412725501716073,0.879755607299108,0.61460106027298,0.500070463853402,0.719378497826408,0.808838609728003,0.562198151438268,0.37272326188381,0.426799333333333,0.505020360609549,0.503,-0.0762006666666667,-0.0247014,-0.2678156,-0.0886327,-0.1076691,-0.2080795,0.2396943,0.129110251450677,0.527909006588842,0.423134147304236,0.478410097318801,0.641258232324188,0.51157831737739,0.494985424880926,0.61808782032751,0.62727673811619,2.31529166666667,0.740734113768117,0.454877359913969,0.62727673811619,1.97118800247318,0.825152887614238,0.985594001236592,0.928279773740397,0.811081350367912,0.917775022523295
"104","SLB",0.0000525298350403603,0.00194685077890032,0.00242534759266846,0.00179553610761573,0.256710824155983,0.153477518593656,"Melanesia","Oceania",0.00162714539226971,0.0183155209269274,1,0.433018572303251,0.00348572401922216,0.00715105994660637,0.809635348480105,0.428879558330927,0.312349006380126,45.5927675803016,1.03177162361699,19.75,0.805480469772832,0.596919004094526,0.697804243436409,0.72297189803294,0.54259365084217,0.526953574262547,0.841266230957706,0.576807618668916,0.421718628620741,0.344423433333333,0.5506555519637,0.56,-0.215576566666667,-0.0049462,-1.054241,0.3004147,-0.8411345,-0.2278951,0.5343427,0.23936170212766,0.49502792567192,0.428315612142366,0.288060214843471,0.726876472553344,0.343066688722399,0.49038169921703,0.693466866552909,0.578281371379259,2.39766756666667,0.761040777072435,0.435482409060061,0.578281371379259,1.49279966704535,0.20555583994189,0.746399833522675,0.749471482919359,0.25200811043355,0.7191781177226
"105","SLE",0.000909507775960493,0.0390698346641992,0.00984994710776326,0.0483100167372136,0.772116598578312,0.524768204274664,"Sub-Saharan Africa","Africa",0.0124498114784114,0.00966335020031491,0.79578598479232,0.521346416013404,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.27942611085119,86.3996253253772,0.647664497723252,29.94,0.814393964838025,0.412212723738885,0.814669457042238,0.61460106027298,0.500070463853402,0.719378497826408,0.814373268723992,0.546899689787591,0.229151727576016,-0.1268689,0.37129517642378,0.45975,-0.5866189,-0.4921698,-1.142948,-0.0298916,-0.9059859,-0.7695495,-0.1791686,0.0454545454545454,0.404156355748341,0.300524855698124,0.266589180178595,0.654185473609247,0.328167260563202,0.364540025876732,0.510931338564145,0.770848272423984,2.8689599,0.719469771618621,0.324519231203143,0.770848272423984,2.01508624831727,0.782071523770368,1.00754312415863,0.943218092460186,0.778879747343517,0.934783850453944
"106","SLV",0.00246032667498632,0.105730710115171,0.00129604185573563,0.138756003165605,0.526784184863515,0.404703724451297,"Latin America and the Caribbean","Americas",0.00155118344344523,0.00456451321813679,0.726659332711235,0.299715063734057,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.19061444816546,3.16077556506798,0.249387277300918,23.61,0.50202306843744,0.168311852978765,0.74771112512557,0.586847705678886,0.41348122221462,0.540929230012489,0.529947777595593,0.360281112880526,0.5235323925461,0.302942183333333,0.645486775988768,0.66875,-0.365807816666667,-0.5911077,-0.4471425,-0.3348508,-0.0387822,-0.8247701,0.0418064,0.449709864603482,0.457205179238474,0.274575067793752,0.435005021211563,0.587072648679197,0.527404890399094,0.351710714960296,0.567462732386944,0.4764676074539,2.43914881666667,0.460076287396753,0.425715877767429,0.4764676074539,1.34124761930195,0.379022802358183,0.670623809650975,0.685586815037831,0.433234301499194,0.650546836934055
"107","STP",0.000023990066151792,0.000685373373597491,0.000925862529358242,0.00060932367691324,0.174270430031963,0.0972311697735586,"Sub-Saharan Africa","Africa",0.000110804526073403,0.0000393882170471558,0.601963184608436,0.145196565945177,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.108049259283923,7.04365859114736,1.27142366548365,21.69,0.626891066204031,0.695198996502173,0.723949652869882,0.61460106027298,0.500070463853402,0.719378497826408,0.816547234208863,0.462298246746393,0.458242797618065,0.37526595,0.584674838934113,0.59125,-0.21598405,0.1838712,-0.6393903,0.5335671,-0.8459124,-0.6863676,0.1583277,0.299806576402321,0.494600842937093,0.477839318251502,0.388472513314259,0.778186668157284,0.341968979531821,0.383865539502441,0.597272038865253,0.541757202381935,2.36682505,0.601876638907171,0.44274410932629,0.541757202381935,1.24086501106266,0.111196856181168,0.620432505531332,0.640952837803504,0.142136762319549,0.603352063299644
"108","SUR",0.000403464584628919,0.0170691222555044,0.00126135107560983,0.0220680013096644,0.365149051198484,0.236508241480849,"Latin America and the Caribbean","Americas",0.000425639165405628,0.00193906255397719,0.795154685301529,0.129005836245874,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.159935561507398,12.7388535031847,0.602394952742314,23.34,0.671213745990792,0.387656117426857,0.74448404291099,0.586847705678886,0.41348122221462,0.540929230012489,0.705791944008207,0.432863752757802,0.621150071456683,0.54613925,0.736409688772575,0.741,-0.19486075,-0.2114844,-0.6553037,0.0773252,-0.6315839,-0.0639684,0.3158507,0.589458413926499,0.498965532261114,0.374144030936874,0.384620763587224,0.677780834326222,0.391210354247222,0.528466519045233,0.637570691423908,0.378849928543317,2.19595175,0.560963691876124,0.482975284412026,0.378849928543317,1.17632186190029,0.222273666685152,0.588160930950145,0.611185590957229,0.270573713397477,0.572228653047158
"109","SVN",0.000980588449734678,0.0436984564777881,0.0887477940677729,0.0294525398637639,0.887989955384084,0.605743649615358,"Southern Europe","Europe",0.000222663397986751,0.000153032908855343,0.474666618214326,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0292224958813905,1.56065785858614,0.238750043472364,5.86,0.443442415029259,0.160775131925327,0.374025048799945,0.468971219647869,0.406848262377542,0.215077697734344,0.329233285989184,0.179227890935287,0.887889722433578,1.84638808333333,0.984855936341836,0.9045,0.941888083333333,0.8702175,1.125806,0.9109183,0.6948206,1.058505,0.9910611,0.905705996131528,0.771720140700348,0.657856691916708,0.815728433902388,0.861230908248235,0.695948086320621,0.789248912645237,0.8103078111689,0.112110277566422,0.895702916666667,0.208418457569025,0.78911169348739,0.112110277566422,0.926272384750805,0.19415824582754,0.463136192375403,0.486874636019942,0.239202581801206,0.445369518470771
"110","SWE",0.000326502333939501,0.0144983561340717,0.039280856510524,0.00666140552087433,0.235371124884586,0.147571989703091,"Northern Europe","Europe",0.00160176351344267,0.00180540089940734,0.573168660208842,0,0.00394607718689199,0.00451658281604013,0.576285605213806,0,0.0586184178795951,1.56041703248185,0.694080900041647,3.55,0.437995501715762,0.43670062039952,0.253919638023209,0.468971219647869,0.406848262377542,0.215077697734344,0.397859562537374,0.228238990208485,0.982494451493622,2.63479993333333,1.07297253187307,0.93625,1.69854993333333,2.139578,1.830975,0.9136876,1.800021,1.895983,1.611055,0.967117988394584,0.956940462907358,0.99078912477801,0.986410657893686,0.861840352220015,0.949864793767418,0.983818795038303,0.968919053746716,0.0175055485063783,0.107291066666666,0.276542221112403,0.974738910712194,0.0175055485063783,0.441619759321872,0.0433932144303997,0.220809879660936,0.191685168301128,0.0572632155010444,0.16522757350947
"111","SYR",0.000491578225765276,0.0209232711217452,0.00390064061162367,0.026306324186935,0.599818747018993,0.396792535308874,"Western Asia","Asia",0.00125979363844268,0.00208434696111834,0.639421985321693,0.328975572133258,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.173026608636349,1.75048044862136,0.14944545383584,NA,0.447242805687108,0.0948225366428645,0.610098786445646,0.575715689382921,0.433691009115231,0.610098786445646,0.408606405998244,0.290816507317297,0.129042430220444,-1.40979133333333,0.278051524107006,0.5635,-1.97329133333333,-1.626812,-1.671169,-2.739623,-1.795827,-2.047868,-1.958449,0.246131528046422,0.0744227077875988,0.00292682261524548,0.138736232815754,0.0578508522708516,0.123728751254994,0.0675503972466303,0.0557431905221175,0.870957569779556,4.15188233333333,0.363522844723588,0.0224622273479358,0.870957569779556,1.63127294981202,0.489832613459852,0.815636474906009,0.804534480061053,0.537424346807337,0.779331412569677
"112","TGO",0.00110629642552014,0.0485469569895817,0.0596997008410775,0.0450201335682913,0.718941022234595,0.495403526487822,"Sub-Saharan Africa","Africa",0.000485464418911123,0.00120037205722398,0.631001177839134,0.346683645622664,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.175235341184158,3.25788147463598,0.970472468563189,38.72,0.509806902219353,0.569916109920422,0.887743927708568,0.61460106027298,0.500070463853402,0.719378497826408,0.780688728082845,0.477962034633501,0.264877955356032,-0.281440983333333,0.404571246176599,0.5105,-0.791940983333333,-0.7275374,-1.057791,-0.9817027,-0.6506074,-0.5908715,-0.7431359,0.143617021276596,0.355042784889415,0.238791795874122,0.287200957140468,0.44471898851623,0.386839758214037,0.406051990902951,0.366653218688681,0.735122044643967,3.02353198333333,0.623648772118608,0.288126087581815,0.735122044643967,1.8541743432504,0.673139854312918,0.927087171625199,0.887356024356719,0.693851339473556,0.871501608393055
"113","THA",0.00563032372096779,0.242371037010692,0.0181906169749204,0.313263435016485,0.557080624806141,0.516882621373432,"South-eastern Asia","Asia",0.0231948965053,0.0465946464955948,0.767854838889925,0.530013067862572,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.287651903706698,14.0391367348007,0.605799024341979,26.01,0.615143012677619,0.389526643065119,0.774931933863367,0.575715689382921,0.433691009115231,0.610098786445646,0.694952024114663,0.491301963910681,0.642509229487969,0.49856735,0.756304003864753,0.774,-0.27543265,-0.3988041,0.3499596,-0.733099,0.1116317,0.0232979,-1.005582,0.653288201160542,0.477099545553502,0.325013146965103,0.627939139382007,0.499429574703046,0.561962064140826,0.54874095458608,0.299512393543947,0.357490770512031,2.24352365,0.642190820781877,0.47177474320365,0.357490770512031,1.51656421266734,0.516718041446759,0.75828210633367,0.759135408400875,0.56153453304284,0.729669184225219
"114","TLS",0.0000367226889779528,0.00122676249575859,0.000508990550848432,0.00145374295367657,0.486810543675936,0.307617043971546,"South-eastern Asia","Asia",0.0026681879600452,0.0022519083106878,0.772362247321993,0.53311664443929,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.271074467618531,25.9835735930865,0.937027706647153,43.74,0.726168516154873,0.554826947155677,0.922558365876311,0.575715689382921,0.433691009115231,0.610098786445646,0.888432448337196,0.579753457977863,0.454323293802746,0.162668783333333,0.581024140540819,0.618,-0.455331216666667,-0.4735851,-0.9826074,0.298182,-0.7858377,-1.127902,0.3397629,0.351547388781431,0.436321133308441,0.305399317590548,0.305398728250191,0.726385118942037,0.355770974197091,0.281284580622933,0.643688080247845,0.545676706197254,2.57942221666667,0.7651353936694,0.392689280193253,0.545676706197254,1.6184291438382,0.403228143363115,0.8092145719191,0.79955064887882,0.456690975040416,0.773849386493334
"115","TON",0.00000873505243155156,0.00000940293641237862,0.0000391374960237553,0,0.26866067409841,0.160205696240711,"Polynesia","Oceania",0.00107912971979063,0.00181702365197863,0.949636283239672,0.301325935586418,0.00348572401922216,0.00715105994660637,0.809635348480105,0.428879558330927,0.254704861848517,80.2417034337234,0.816685302129292,NA,0.931849740495788,0.498290057509107,0.526953574262547,0.72297189803294,0.54259365084217,0.526953574262547,0.775954510242083,0.5153296860453,0.664503151664299,0.98831145,0.776789550029439,0.7305,0.25781145,-0.0708953,0.1393548,0.8794378,-0.3512902,0.3874137,0.5628479,0.569148936170213,0.605331051941581,0.411018245233586,0.576963422004694,0.854302947769553,0.455607049563365,0.633335377822819,0.700759269255466,0.335496848335701,1.75377955,0.675588538553124,0.587082287649191,0.335496848335701,1.17129108312954,0.161981638365332,0.585645541564768,0.608828437161789,0.202380635379876,0.569776249471943
"116","TTO",0.000698605693497779,0.0298293076372737,0.00261884666244755,0.0384340503219411,0.41493297882783,0.278536907420946,"Latin America and the Caribbean","Americas",0.00108202865970304,0.00304290119401183,0.77508837323729,0.15980037790059,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.163551212426911,10.4552642839867,1.00834538316992,8.61,0.632332598543377,0.586696931615038,0.472634642047701,0.586847705678886,0.41348122221462,0.540929230012489,0.654819746855297,0.409185479641104,0.721649034042289,0.902914516666667,0.830016282496281,0.812,0.0909145166666667,-0.317267,0.1902379,0.2480514,-0.0206371,-0.1205074,0.5656093,0.72678916827853,0.566566913243516,0.346398990522907,0.589279392604042,0.715352803204593,0.531573676483765,0.515330906431383,0.701465710214409,0.278350965957711,1.83917648333333,0.528051696372289,0.566976051176212,0.278350965957711,1.08493956975095,0.224612903701415,0.542469784875473,0.567494404787262,0.27315122768986,0.527064058467728
"117","TUN",0.00164529922232552,0.0707052653076412,0.00550715423780512,0.0913228127207971,0.462609046707778,0.338042483901207,"Northern Africa","Africa",0.00302893146452751,0.0090299101851795,0.759483385098126,0.470164847501379,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.251186825228668,5.67044609629662,0.78197201653301,7.71,0.551066601445296,0.481284372355097,0.443869843112503,0.61460106027298,0.500070463853402,0.719378497826408,0.556497181513316,0.403842003370992,0.613259659974884,0.528924183333333,0.729060413487663,0.7325,-0.203575816666667,-0.0534863,-0.1052618,-0.9018921,-0.4110191,0.0393894,0.210815,0.573017408123791,0.500114397476792,0.415584340305618,0.517755338108224,0.462283026018172,0.441884501483018,0.552479466239554,0.610699712706165,0.386740340025116,2.21316681666667,0.520624445824497,0.478922092010525,0.386740340025116,1.24540726975082,0.30672784601309,0.62270363487541,0.643015317888473,0.360642462895136,0.605518988034506
"118","TUR",0.00231875625784153,0.102361372788145,0.137243457179723,0.0913306386608523,0.239145084276979,0.209150604677343,"Western Asia","Asia",0.00168634458453785,0.0109102132678241,0.709986261363805,0.530013067862572,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.254339347900966,0.738625436106165,1.8740994055644,5.26,0.373125224050527,0.902631823242935,0.347250941038862,0.575715689382921,0.433691009115231,0.610098786445646,0.623486907112459,0.438913127506712,0.659206567615781,0.3382025,0.771856213620809,0.8145,-0.4762975,-0.3353838,0.0060968,-1.328783,-0.0474772,-0.3192984,-0.8329394,0.731624758220503,0.432154206174338,0.341647251123688,0.544709066233762,0.368336510432049,0.525407238415571,0.469146121289803,0.343679049551151,0.340793432384219,2.4038885,0.569372117336709,0.434017724652783,0.340793432384219,1.11931615439827,0.190361675080618,0.559658077199136,0.584151016459655,0.23490987260633,0.544209337143049
"119","TZA",0.000073780629482988,0.00283148647736563,0.000770235733061376,0.00348331417994392,0.469666434479281,0.297174820096668,"Sub-Saharan Africa","Africa",0.00716760577259327,0.00749635255424516,0.723801599258164,0.530397915621553,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.259049129848215,7.1586513557538,1.20933972230598,30.57,0.571633494840566,0.670771412749234,0.820566038641886,0.61460106027298,0.500070463853402,0.719378497826408,0.824274193484027,0.541661661666121,0.316524261758705,-0.0310327166666666,0.452675571797344,0.51825,-0.549282716666667,-0.4479853,-0.7562658,-0.5591016,-0.6128686,-0.554994,-0.364481,0.158607350096712,0.413906585782222,0.312113725116828,0.360183450309369,0.537721441433035,0.395510142190548,0.414387351301143,0.463523404342409,0.683475738241295,2.77312371666667,0.712189090416358,0.347083331453048,0.683475738241295,1.69283964875432,0.414756444371585,0.84641982437716,0.828091555630114,0.467720826820341,0.805343077609016
"120","URY",0.000522166245405766,0.00515719953575795,0.016797575055586,0.0014761727353047,0.349515874783655,0.217998365585604,"Latin America and the Caribbean","Americas",0.00078886353210948,0.001324025230413,0.635000117525448,0.141171454242232,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.117016983256291,3.39246550207854,0.905401022789632,6.39,0.51460687062915,0.540316423702567,0.39579492395847,0.586847705678886,0.41348122221462,0.540929230012489,0.544858479934152,0.330937731595221,0.805482520471224,1.67424828333333,0.908100343293532,0.81075,0.863498283333333,1.265534,0.5582148,1.046509,0.4992745,0.5991074,1.21235,0.724371373307544,0.755236279860492,0.761541723942846,0.678346149182144,0.891070555359203,0.65102191558628,0.68251782597352,0.866919509118957,0.194517479528776,1.06784271666667,0.41928998392903,0.748582327969058,0.194517479528776,0.831805829043411,0.133809023818047,0.415902914521705,0.435658460771018,0.169293647753391,0.394599589342628
"121","USA",0.00130141909445148,0.0569078277033783,0.0569657922104552,0.0568894976328696,0.443312142620773,0.315803603781467,"Northern America","Americas",0.197849105726927,0.0392532639756335,0.685919165579631,0.505968734110431,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.305408945497726,9.3227513507167,0.630812061623899,3.33,0.566275496784356,0.403150811195432,0.239422136896466,0.586847705678886,0.41348122221462,0.540929230012489,0.434475606587351,0.369942276042538,0.928512703159505,2.16137465,1.02269293241449,0.92,1.24137465,1.323218,1.576998,0.4774609,1.577987,1.453255,1.039329,0.93568665377176,0.844986200741155,0.776671290726413,0.924936941376599,0.765839293236015,0.898853101931944,0.880960529039534,0.822656048136427,0.0714872968404946,0.58071635,0.473504976093046,0.86327354155389,0.0714872968404946,0.860795876715008,0.172110523825465,0.430397938357504,0.451651417631966,0.214080664576614,0.410357874409146
"122","VCT",0.000108310057055149,0.00432513661952074,0.000936013035149252,0.00539687650650884,0.153531532783576,0.085740819103356,"Latin America and the Caribbean","Americas",0.000167663555273672,0.000666048293182642,0.737187117715115,0.0230481618939925,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.112032770797559,7.06416309798324,0.671030297207276,5.47,0.635396359026707,0.424624843080847,0.356903108506543,0.586847705678886,0.41348122221462,0.540929230012489,0.529435847423064,0.320734309110311,0.725791402206838,1.32117015,0.833874560869082,0.757,0.56417015,0.7688255,0.1956703,0.8540489,0.2558284,0.4326417,0.8780061,0.620406189555126,0.681815389919017,0.631263233846544,0.590594274729618,0.848715574767307,0.595090853533857,0.643843124463176,0.781385278173599,0.274208597793162,1.42092085,0.405107573189361,0.665452030836163,0.274208597793162,0.765056990085879,0.0582451249301969,0.382528495042939,0.397851385459784,0.0763165999352449,0.357694461654783
"123","VEN",0.000307747120812249,0.012957008687267,0.0021828454559494,0.0163641138566305,0.463000802153942,0.299499811996736,"Latin America and the Caribbean","Americas",0.00829011758844703,0.0349851309480647,0.737187117715115,0.469880921652786,0.0156357870048833,0.0170967461781322,0.737187117715115,0.291756559847622,0.253687176715746,7.34452790280121,0.550800065534637,16.12,0.564738104153947,0.358807830133081,0.641551810913256,0.586847705678886,0.41348122221462,0.540929230012489,0.597058226327337,0.425372701521542,0.438059971426486,-0.982904666666667,0.565876181088247,0.76375,-1.74665466666667,-1.467512,-1.581517,-1.343512,-2.33437,-2.338622,-1.414395,0.633462282398453,0.127527770751767,0.0447085989938277,0.160435999460725,0.36509507748497,0,0,0.194926948571078,0.561940028573514,3.72499566666667,0.550551385058321,0.122970336153893,0.561940028573514,1.41199122562857,0.333190969230717,0.705995612814285,0.715907081033387,0.387669947864727,0.682962733603397
"124","VNM",0.00456115439914836,0.196636867789312,0.0273031789406018,0.250185127105342,0.631785341113198,0.536350376002062,"South-eastern Asia","Asia",0.0214329142342398,0.182828480780326,0.709986261363805,0.715992457678113,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.363674681903693,14.1368175141385,0.423647807543821,20.45,0.604413358830684,0.283401482882199,0.707509789683622,0.575715689382921,0.433691009115231,0.610098786445646,0.610852965965827,0.48726382393476,0.537475266435086,0.329638166666667,0.658473426774893,0.683,-0.353361833333333,-0.4853567,-0.0034448,0.2032657,-0.3858519,-0.0032823,-1.445501,0.477272727272727,0.454568258253708,0.302311820046178,0.542399575163628,0.705496747563478,0.447666595445032,0.542565620561802,0.186969190742129,0.462524733564914,2.41245283333333,0.636577943353006,0.432001299653524,0.462524733564914,1.63545305291998,0.5895041340298,0.817726526459991,0.806151255636777,0.624722728801411,0.781111393396877
"125","VUT",0.0000182619109782588,0.000430767614025271,0.000553120024249326,0.000392076207518014,0.138602365694029,0.0730916971914458,"Melanesia","Oceania",0.000118124034971506,0.000887203446275279,0.763479008395075,0.407302827711929,0.00348572401922216,0.00715105994660637,0.809635348480105,0.428879558330927,0.23094365390645,15.8918734183395,1.07063376677272,13.36,0.711713873701619,0.613619393571538,0.590125493473725,0.72297189803294,0.54259365084217,0.526953574262547,0.756953590923189,0.49394862241482,0.505152184310238,0.692484133333333,0.628367109868574,0.5955,0.0969841333333334,-0.1629424,-0.4917117,0.8379562,-0.4740178,0.3358953,0.5367252,0.308027079303675,0.566520069978095,0.38687580111245,0.424217294897002,0.845174030332013,0.427410725978206,0.621366192925927,0.694076374622975,0.494847815689762,2.04960686666667,0.645869586220518,0.517431379216099,0.494847815689762,1.21380909910173,0.083376970921439,0.606904549550863,0.62858040913222,0.107957005884746,0.590381540907686
"126","WSM",0.000117869453957187,0.00482844077479252,0.00553447633888803,0.00460517170335392,0.400543652787862,0.252067313735625,"Polynesia","Oceania",0.000281999566141257,0.00253053151816071,0.926524200599877,0.331996424093255,0.00348572401922216,0.00715105994660637,0.809635348480105,0.428879558330927,0.256868956784672,55.8837171613307,1.09600884639243,15.98,0.866008467055873,0.624355627529063,0.639149823904462,0.72297189803294,0.54259365084217,0.526953574262547,0.854642620159121,0.555755788471896,0.694607955500302,1.36210856666667,0.804829721483032,0.71325,0.648858566666667,0.6423859,0.5907587,1.186755,-0.1145988,0.8239359,0.7639147,0.5357833655706,0.700532304311075,0.598100201250201,0.68622321869222,0.92193470126836,0.509986238142172,0.734751860543514,0.752197605969981,0.305392044499698,1.37998243333333,0.731779448031375,0.675090755017469,0.305392044499698,1.2892388062667,0.261437032005476,0.644619403133349,0.6627059747418,0.313090022167463,0.626274727230935
"127","YEM",0.000111652960781552,0.00445324743762394,0.000116184737039374,0.005824753366183,0.396429692563157,0.249050672739017,"Western Asia","Asia",0.00482888513338248,0.0119330154940977,0.709986261363805,0.516865911532908,0.0556697924596863,0.110896921046402,0.709986261363805,0.530013067862572,0.251738938534733,4.34918722817142,0.242076133713397,40.68,0.523999941472363,0.163138674270441,0.901833901221314,0.575715689382921,0.433691009115231,0.610098786445646,0.607954031415313,0.429846484975023,0,-1.50519483333333,0.157859016363699,0.4885,-1.99369483333333,-1.637971,-2.244354,-3.002496,-1.536205,-1.790394,-1.750749,0.101063829787234,0.069937261290321,0,0,0,0.183376181187839,0.127368906985719,0.108878479568369,1,4.24728583333333,0.556769792126287,0,1,1.8058204648653,0.387714564028832,0.902910232432652,0.869952819744493,0.441704271304727,0.851968305950218
"128","ZAF",0.000397582547094034,0.0175914686311295,0.0405665774265386,0.0103260680368642,0.317616585634851,0.204918176484551,"Sub-Saharan Africa","Africa",0.000724652367548904,0.00578490223812244,0.623952385895633,0.39287256155247,0.00557025054374124,0.0136754329125574,0.723801599258164,0.424334658875087,0.187963726840275,1.26785584801682,0.662205273625657,23.19,0.418505476270924,0.419957429165569,0.742675716155199,0.61460106027298,0.500070463853402,0.719378497826408,0.604378851811424,0.396171289325849,0.634008844245843,0.8411571,0.748386587730462,0.713,0.1281571,-0.021569,0.3403786,-0.2766732,0.171912,-0.1024957,0.6573899,0.535299806576402,0.578287370134074,0.423955724431218,0.625620111761592,0.599875879680756,0.575811294832296,0.519515534983655,0.72494567511493,0.365991155754157,1.9009339,0.509962413803804,0.552435608387553,0.365991155754157,1.08087174604251,0.179498808158951,0.540435873021257,0.56550526160678,0.222551386289975,0.525022607172771
