eez,dist_km,area_km2,ais_fishing,dark_fishing,ISO_TER1,GEONAME,SOVEREIGN1,fishing_per_km2
8484,20,84267.60903,12.76748802,375.5845558,VNM,Vietnamese Exclusive Economic Zone,Vietnam,0.004608557
8484,25,102418.8418,14.28829569,452.8598551,VNM,Vietnamese Exclusive Economic Zone,Vietnam,0.004561154
33180,5,1364.677752,0,0.097989627,VIR,Virgin Islander Exclusive Economic Zone,United States,7.18E-05
33180,10,2527.233823,0,0.133225724,VIR,Virgin Islander Exclusive Economic Zone,United States,5.27E-05
33180,15,3779.19768,0,0.271538728,VIR,Virgin Islander Exclusive Economic Zone,United States,7.19E-05
33180,20,5183.739983,0,0.371025788,VIR,Virgin Islander Exclusive Economic Zone,United States,7.16E-05
33180,25,6708.099579,0,0.464178498,VIR,Virgin Islander Exclusive Economic Zone,United States,6.92E-05
8353,5,20414.0191,0.002475248,4.675889343,YEM,Yemeni Exclusive Economic Zone,Yemen,0.000229174
8353,10,36447.15045,0.009913305,5.988986093,YEM,Yemeni Exclusive Economic Zone,Yemen,0.000164592
8353,15,51430.13587,0.012305649,7.019775767,YEM,Yemeni Exclusive Economic Zone,Yemen,0.000136731
8353,20,66507.47017,0.040192778,7.992084541,YEM,Yemeni Exclusive Economic Zone,Yemen,0.000120773
8353,25,80742.35203,0.047930026,8.967192639,YEM,Yemeni Exclusive Economic Zone,Yemen,0.000111653
33183,5,99.10787025,0,0.003209046,,,,3.24E-05
33183,10,368.9668625,0,0.00815944,,,,2.21E-05
33183,15,791.6685905,0,0.024890049,,,,3.14E-05
33183,20,1361.231878,0,0.024980775,,,,1.84E-05
33183,25,1786.228307,0,0.05293019,,,,2.96E-05
